step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,60.618900766542545,0,0.0,0.9953954288508353,0,0.0
10.0,0,0.0,0.0,60.75678779074679,0,0.0,0.9976596090298746,0,0.0
15.0,0,0.0,0.0,33.85371415019845,0,0.0,0.4190918487121176,0,0.0
20.0,0,0.0,0.0,35.55650642193732,0,0.0,0.6452177135584429,0,0.0
25.0,0,0.0,0.0,37.54359479422792,0,0.0,0.8611039427936643,0,0.0
30.0,0,0.0,0.0,16.269422688003534,0,0.0,0.9854490401799779,0,0.0
35.0,0,0.0,0.0,28.79767357060554,0,0.0,0.9916026785251485,0,0.0
40.0,0,0.0,0.0,28.61543477871261,0,0.0,0.9889423963748257,0,0.0
45.0,0,0.0,0.0,28.445446908836796,0,0.0,0.9821401397287183,0,0.0
50.0,0,0.0,0.0,30.34781316197865,0,0.0,0.9360460078528378,0,0.0
55.0,0,0.0,0.0,20.667916278934545,0,0.0,0.7024190659389629,0,0.0
60.0,0,0.0,0.0,20.31719543867729,0,1.0,0.7900124655487646,0,1.0
65.0,0,0.0,0.0,18.955219685156322,0,0.0,0.8783467713833069,0,0.0
70.0,1,2.0,0.2222222222222222,19.80654226462225,1,2.0,0.8013213116792698,1,2.0
75.0,1,7.0,0.7,23.283759176639887,1,7.0,0.8142478408120225,1,7.0
80.0,0,0.0,0.0,21.811752454555254,0,11.0,0.8013072137026788,0,11.0
85.0,0,0.0,0.0,22.983528165646174,0,0.0,0.9113940902576603,0,0.0
90.0,0,0.0,0.0,19.277041005267787,0,0.0,0.7772047313533377,0,0.0
95.0,2,7.0,0.5833333333333334,14.85989001261401,2,7.0,0.58383013653106,2,7.0
100.0,4,24.0,2.0,13.656541337596863,4,24.0,0.48362992470571814,4,24.0
105.0,4,44.0,4.0,12.01455159428824,4,44.0,0.41051730869420794,4,44.0
110.0,4,64.0,5.818181818181818,12.207328794169312,4,64.0,0.40726647899395796,4,64.0
