step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,60.41525484627801,0,0.0,0.9920514517154512,0,0.0
10.0,0,0.0,0.0,60.74093245302084,0,0.0,0.9973992557325412,0,0.0
15.0,0,0.0,0.0,33.712484362473425,0,0.0,0.5006672736742366,0,0.0
20.0,0,0.0,0.0,35.86837871704129,0,0.0,0.8297111544262008,0,0.0
25.0,0,0.0,0.0,36.80824024165004,0,0.0,0.9979181279280561,0,0.0
30.0,0,0.0,0.0,12.846373459004461,0,0.0,0.974567860754829,0,0.0
35.0,0,0.0,0.0,27.249820881711745,0,0.0,0.9976766449522665,0,0.0
40.0,0,0.0,0.0,27.550785490080866,0,0.0,0.9868118665367812,0,0.0
45.0,0,0.0,0.0,27.43599265914922,0,0.0,0.9850163313554184,0,0.0
50.0,0,0.0,0.0,29.494455972767632,0,0.0,0.9338894551243062,0,0.0
55.0,0,0.0,0.0,20.099744057745458,0,0.0,0.7057503143146835,0,0.0
60.0,0,0.0,0.0,19.889982405240435,0,2.0,0.7944471726110096,0,2.0
65.0,0,0.0,0.0,18.425239715329845,0,0.0,0.8853199402199244,0,0.0
70.0,1,1.0,0.1111111111111111,19.33277166501129,1,1.0,0.8237697049318012,1,1.0
75.0,1,6.0,0.6,23.460498658661095,1,6.0,0.8360949473616287,1,6.0
80.0,1,11.0,1.0,21.61659731535449,1,11.0,0.8249596969204929,1,11.0
85.0,1,16.0,1.3333333333333333,21.89829605754279,1,16.0,0.8178270012246938,1,16.0
90.0,1,21.0,1.75,17.877380651184026,1,21.0,0.700722386042375,1,21.0
95.0,2,31.0,2.5833333333333335,14.328598040845739,2,10.0,0.5927486643765648,2,10.0
100.0,3,46.0,3.8333333333333335,13.42601956937907,3,25.0,0.5287685611845137,3,25.0
105.0,3,61.0,5.545454545454546,10.21753987109243,3,40.0,0.4428144058660988,3,40.0
110.0,4,79.0,7.181818181818182,9.791985922038664,4,64.0,0.4106371356726799,4,64.0
115.0,5,100.0,7.6923076923076925,10.916874796177357,5,85.0,0.33015132479413645,5,85.0
120.0,6,129.0,9.214285714285714,13.068739856701644,6,114.0,0.39228199351237847,6,114.0
125.0,5,124.0,8.857142857142858,12.79235147077465,5,143.0,0.38489566107184237,5,143.0
130.0,4,114.0,7.125,15.694614577792066,4,99.0,0.5739651120600981,4,99.0
135.0,2,21.0,1.3125,13.224254455210252,2,118.0,0.5048366472920979,2,118.0
140.0,1,7.0,0.4666666666666667,12.307471147444765,1,26.0,0.6179473082688016,1,26.0
145.0,3,19.0,1.0,14.11993123239749,3,38.0,0.5975479787907944,3,38.0
150.0,3,34.0,1.7894736842105263,15.679913648288435,3,53.0,0.6265877367227375,3,53.0
155.0,4,52.0,2.6,15.064485811490588,4,71.0,0.532844092295165,4,71.0
