step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,60.67455040937512,0,0.0,0.9963092263528069,0,0.0
10.0,0,0.0,0.0,60.72604957892782,0,0.0,0.9971548708187102,0,0.0
15.0,0,0.0,0.0,33.988302939044026,0,0.0,0.44331887304131273,0,0.0
20.0,0,0.0,0.0,35.66014299005847,0,0.0,0.6722646684931298,0,0.0
25.0,0,0.0,0.0,37.2470571819541,0,0.0,0.8666363957119592,0,0.0
30.0,0,0.0,0.0,15.651202667882586,0,0.0,0.9741475303636866,0,0.0
35.0,0,0.0,0.0,28.524313080545603,0,0.0,0.9869326555071298,0,0.0
40.0,0,0.0,0.0,28.520140866944804,0,0.0,0.9926633070901915,0,0.0
45.0,0,0.0,0.0,28.324905699547617,0,0.0,0.9829172186104133,0,0.0
50.0,0,0.0,0.0,31.51834558191303,0,0.0,0.9638058781892302,0,0.0
55.0,0,0.0,0.0,22.644187769327115,0,0.0,0.8193153298130159,0,0.0
60.0,0,0.0,0.0,24.09619087554535,0,0.0,0.898722736365427,0,0.0
65.0,0,0.0,0.0,18.960495847018628,0,0.0,0.7505655693765014,0,0.0
70.0,0,0.0,0.0,19.37361515778529,0,3.0,0.807536340549078,0,3.0
75.0,0,0.0,0.0,23.69017778091892,0,0.0,0.9515820663386568,0,0.0
80.0,0,0.0,0.0,22.778650545895154,0,0.0,0.9336460153356165,0,0.0
85.0,0,0.0,0.0,24.25662374884013,0,0.0,0.9100321668850199,0,0.0
90.0,0,0.0,0.0,20.496616305991694,0,0.0,0.7803078474455579,0,0.0
95.0,1,5.0,0.45454545454545453,16.10636589154272,1,5.0,0.6835539131032798,1,5.0
100.0,1,5.0,0.45454545454545453,13.470726309890795,1,14.0,0.525582081008083,1,14.0
