step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,60.75771335239279,0,0.0,0.9976748072571584,0,0.0
10.0,0,0.0,0.0,60.43796170788574,0,0.0,0.9924243107736339,0,0.0
15.0,0,0.0,0.0,34.094299545799096,0,0.0,0.5564194206754159,0,0.0
20.0,0,0.0,0.0,35.918524086297204,0,0.0,0.8496171320825895,0,0.0
25.0,0,0.0,0.0,36.74896053991735,0,0.0,0.9892801524061887,0,0.0
30.0,0,0.0,0.0,13.148711960322558,0,0.0,0.9954064464992372,0,0.0
35.0,0,0.0,0.0,27.146611542278265,0,0.0,0.9884726554678098,0,0.0
40.0,0,0.0,0.0,27.53987901906241,0,0.0,0.9861680414333501,0,0.0
45.0,0,0.0,0.0,27.498332454474397,0,0.0,0.9839322847915359,0,0.0
50.0,0,0.0,0.0,30.753916560768936,0,0.0,0.9609620560180181,0,0.0
55.0,0,0.0,0.0,22.31055731136359,0,0.0,0.8407485880849115,0,0.0
60.0,0,0.0,0.0,23.17562441036277,0,0.0,0.9262310739788755,0,0.0
65.0,0,0.0,0.0,19.070399780868783,0,0.0,0.8614407806441972,0,0.0
70.0,1,2.0,0.2222222222222222,19.956914124182937,1,2.0,0.8178307375577837,1,2.0
75.0,1,1.0,0.1,23.223817439889892,1,7.0,0.727492065510431,1,7.0
80.0,1,6.0,0.6,21.93811975991685,1,6.0,0.8158237506919476,1,6.0
85.0,0,0.0,0.0,23.5776724851726,0,10.0,0.8130618705920762,0,10.0
90.0,0,0.0,0.0,17.661100122969746,0,0.0,0.768102711178021,0,0.0
95.0,1,4.0,0.36363636363636365,15.828221313615495,1,4.0,0.689554975473324,1,4.0
100.0,3,15.0,1.3636363636363635,15.358108629799647,3,15.0,0.6030571574708667,3,15.0
105.0,2,24.0,2.1818181818181817,14.535180125483288,2,29.0,0.49456359698531643,2,29.0
110.0,2,34.0,3.090909090909091,16.02579145599408,2,34.0,0.592074879203273,2,34.0
115.0,2,44.0,3.3846153846153846,18.549775987960302,2,44.0,0.6948452692167683,2,44.0
120.0,2,54.0,4.153846153846154,19.642260858787413,2,54.0,0.5890091595512236,2,54.0
125.0,2,64.0,5.333333333333333,18.34040123767326,2,68.0,0.5701494753460137,2,68.0
130.0,3,75.0,5.769230769230769,18.66914255652733,3,75.0,0.6241397877195751,3,75.0
135.0,4,90.0,6.428571428571429,15.253441119259957,4,90.0,0.5151385200780285,4,90.0
140.0,4,110.0,7.857142857142857,16.010815472418038,4,110.0,0.5432721742628863,4,110.0
145.0,3,120.0,6.666666666666667,15.521411452674336,3,120.0,0.574283595754374,3,120.0
150.0,3,135.0,7.5,13.918903597293031,3,135.0,0.54419527008449,3,135.0
155.0,4,153.0,9.0,12.817733400276651,4,155.0,0.5439004013600091,4,155.0
160.0,4,173.0,10.176470588235293,10.571615562035632,4,173.0,0.5435067874156176,4,173.0
165.0,5,197.0,9.380952380952381,15.414302775146753,5,197.0,0.6043225122110953,5,197.0
170.0,6,225.0,9.375,17.274943102931065,6,225.0,0.6172592894107325,6,225.0
175.0,6,250.0,9.615384615384615,19.03696578470507,6,257.0,0.6334795303534386,6,257.0
180.0,6,280.0,11.2,17.233689535447393,6,280.0,0.604283658180535,6,280.0
185.0,6,310.0,11.481481481481481,16.68835275469686,6,311.0,0.5549724346666413,6,311.0
190.0,8,344.0,11.862068965517242,14.835087403952235,8,344.0,0.5044817261444948,8,344.0
195.0,8,384.0,12.387096774193548,14.232143967667463,8,391.0,0.48575068717040454,8,391.0
200.0,8,424.0,13.25,14.903144406280983,8,424.0,0.5640617140707747,8,424.0
205.0,8,464.0,13.257142857142858,14.248366986512366,8,464.0,0.582400983096776,8,464.0
210.0,8,504.0,13.621621621621621,15.728489889524933,8,504.0,0.5791887132942604,8,504.0
215.0,8,544.0,12.651162790697674,16.0196201288343,8,546.0,0.5374118460370153,8,546.0
220.0,11,595.0,13.837209302325581,14.81912237831434,11,597.0,0.4474327829341286,11,597.0
225.0,13,640.0,14.545454545454545,14.545303763472488,13,656.0,0.4107549277250781,13,656.0
230.0,13,705.0,16.022727272727273,14.178963053154597,13,707.0,0.421914368521728,13,707.0
235.0,13,761.0,16.91111111111111,14.041441116285185,13,775.0,0.41414948924831546,13,775.0
240.0,13,826.0,17.208333333333332,16.351900665537297,13,828.0,0.5258678354057199,13,828.0
245.0,14,896.0,19.47826086956522,14.876156100707815,14,898.0,0.4956560754377447,14,898.0
250.0,16,974.0,20.72340425531915,14.803844403156587,16,976.0,0.493990161715398,16,976.0
