step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,60.78713260457608,0,0.0,0.9981578874313806,0,0.0
10.0,0,0.0,0.0,60.49738690437972,0,0.0,0.9934001049269537,0,0.0
15.0,0,0.0,0.0,33.914992591129796,0,0.0,0.4836554702081601,0,0.0
20.0,0,0.0,0.0,35.60422386071523,0,0.0,0.7058770728682549,0,0.0
25.0,0,0.0,0.0,37.68978327506566,0,0.0,0.9676615177136375,0,0.0
30.0,0,0.0,0.0,14.719819990666727,0,0.0,0.9828809682315047,0,0.0
35.0,0,0.0,0.0,27.833647623939175,0,0.0,0.9820056691525283,0,0.0
40.0,0,0.0,0.0,28.030798622897517,0,0.0,0.9880217935047475,0,0.0
45.0,0,0.0,0.0,28.068095609958593,0,0.0,0.987312543308111,0,0.0
50.0,0,0.0,0.0,31.3143949842472,0,0.0,0.9686640574988932,0,0.0
55.0,0,0.0,0.0,22.410174959735603,0,0.0,0.8125852827055158,0,0.0
60.0,0,0.0,0.0,23.32358771525067,0,0.0,0.9108682687336978,0,0.0
65.0,0,0.0,0.0,20.39565123170683,0,0.0,0.8627407253516622,0,0.0
70.0,2,3.0,0.3333333333333333,19.65955639224165,2,3.0,0.7080189517414155,2,3.0
75.0,0,0.0,0.0,23.675789153815185,0,10.0,0.7498768478169513,0,10.0
80.0,0,0.0,0.0,21.625916499406266,0,0.0,0.9519739156266747,0,0.0
85.0,0,0.0,0.0,22.73101033486618,0,0.0,0.8885554390455489,0,0.0
90.0,1,2.0,0.16666666666666666,19.574864360873647,1,2.0,0.7723640092553875,1,2.0
95.0,2,9.0,0.8181818181818182,14.821193681820903,2,10.0,0.6127051956809851,2,10.0
100.0,2,19.0,1.7272727272727273,13.151549876797473,2,19.0,0.5964964085429951,2,19.0
105.0,2,29.0,2.6363636363636362,12.251213481216011,2,29.0,0.5557287068597228,2,29.0
110.0,2,39.0,3.5454545454545454,13.569783190232117,2,39.0,0.46827058666186777,2,39.0
115.0,3,50.0,3.8461538461538463,15.994392934010449,3,50.0,0.47815627797733495,3,50.0
120.0,3,65.0,5.0,18.10734724568631,3,65.0,0.5652975174961016,3,65.0
125.0,3,80.0,6.153846153846154,18.457960903285247,3,80.0,0.5443767409857548,3,80.0
130.0,3,95.0,5.9375,21.018738527114202,3,95.0,0.6300083362834639,3,95.0
135.0,5,114.0,6.705882352941177,17.73745541690215,5,114.0,0.4682433539518762,5,114.0
140.0,6,140.0,11.666666666666666,12.995495337708968,6,140.0,0.4448777450682508,6,140.0
145.0,6,170.0,10.625,13.253320781188432,6,169.0,0.4670279637060534,6,169.0
150.0,6,200.0,12.5,11.063999927825197,6,199.0,0.4346710892322267,6,199.0
155.0,7,233.0,13.705882352941176,10.986675122231551,7,232.0,0.45728941973284454,7,232.0
160.0,6,241.0,13.38888888888889,10.097292569503773,6,266.0,0.41685516405404277,6,266.0
165.0,7,274.0,12.454545454545455,16.537059668200214,7,273.0,0.5531190069901822,7,273.0
170.0,5,188.0,7.52,17.50352547959335,5,308.0,0.5567188624977596,5,308.0
175.0,6,217.0,8.68,17.50995551751679,6,217.0,0.633198121337093,6,217.0
180.0,6,234.0,9.36,15.067061109884321,6,251.0,0.5667211996272898,6,251.0
185.0,6,264.0,9.777777777777779,15.752224790125839,6,264.0,0.5805464587891703,6,264.0
190.0,5,271.0,9.033333333333333,15.861140448649993,5,294.0,0.5379361333151712,5,294.0
195.0,8,311.0,9.147058823529411,17.5328679461908,8,311.0,0.5750086484154516,8,311.0
200.0,7,326.0,8.81081081081081,17.834280004904155,7,328.0,0.5912898743311706,7,328.0
205.0,7,361.0,9.256410256410257,17.851181090296382,7,361.0,0.6402375426930716,7,361.0
210.0,5,216.0,5.538461538461538,17.076420654065497,5,394.0,0.573978228686774,5,394.0
215.0,4,78.0,1.8571428571428572,15.938606846819187,4,78.0,0.5853940961017469,4,78.0
220.0,3,33.0,0.7674418604651163,15.12204527605141,3,77.0,0.5176134691369705,3,77.0
225.0,6,48.0,1.1162790697674418,15.680183880537536,6,26.0,0.5859397157870133,6,26.0
230.0,8,48.0,1.1428571428571428,14.452458946377543,8,51.0,0.5359456617344802,8,51.0
235.0,7,53.0,1.2619047619047619,14.303389021089096,7,82.0,0.49325028217064926,7,82.0
240.0,9,95.0,2.021276595744681,17.42367787823084,9,115.0,0.574252117219577,9,115.0
245.0,9,140.0,3.0434782608695654,16.55586954891213,9,126.0,0.5914342583040049,9,126.0
250.0,11,192.0,4.0,17.169786618194948,11,178.0,0.560331455411061,11,178.0
255.0,14,258.0,5.16,16.53017686961957,14,244.0,0.4876241803535992,14,244.0
260.0,18,340.0,6.8,14.74290960278925,18,326.0,0.4369183059650108,18,326.0
265.0,20,437.0,9.104166666666666,12.03308601458302,20,423.0,0.3655012759118735,20,423.0
270.0,23,545.0,10.686274509803921,11.597324137559163,23,531.0,0.34837608307178225,23,531.0
275.0,26,669.0,12.865384615384615,10.481716264737397,26,655.0,0.3427641746728465,26,655.0
280.0,29,809.0,15.557692307692308,8.798557278425262,29,795.0,0.3346392584949494,29,795.0
285.0,31,961.0,18.132075471698112,7.793877785967817,31,947.0,0.33387814656914655,31,947.0
290.0,32,1117.0,20.30909090909091,7.91107037500468,32,1103.0,0.3217893177835059,32,1103.0
295.0,36,1285.0,21.779661016949152,9.357451219177769,36,1271.0,0.335100003218061,36,1271.0
300.0,36,1465.0,25.25862068965517,8.071119132845498,36,1451.0,0.34416758372657963,36,1451.0
305.0,37,1648.0,26.158730158730158,8.126072456202076,37,1634.0,0.33931855303659575,37,1634.0
310.0,39,1835.0,27.803030303030305,8.201776694820941,39,1821.0,0.3279281485039984,39,1821.0
315.0,42,2041.0,28.746478873239436,9.221158747015599,42,2027.0,0.3678245455361851,42,2027.0
320.0,43,2254.0,31.746478873239436,7.894600093572954,43,2240.0,0.3032229776485011,43,2240.0
325.0,48,2487.0,35.028169014084504,6.449873097050623,48,2473.0,0.27340000110279133,48,2473.0
330.0,50,2735.0,35.98684210526316,6.879415954392083,50,2721.0,0.26802032912556056,50,2721.0
335.0,53,2985.0,36.40243902439025,7.771240287953639,53,2971.0,0.27238100296946044,53,2971.0
340.0,52,2761.0,33.265060240963855,6.614512000514829,52,3243.0,0.22561370281082543,52,3243.0
345.0,43,2741.0,31.872093023255815,7.437906659655879,43,2963.0,0.27014166945254486,43,2963.0
350.0,45,2252.0,25.885057471264368,6.343215162708156,45,3174.0,0.21919917248096488,45,3174.0
355.0,27,811.0,8.912087912087912,7.571254210459439,27,2548.0,0.2622543101117078,27,2548.0
360.0,29,856.0,9.010526315789473,8.21377733536071,29,2692.0,0.23391736070733193,29,2692.0
365.0,39,944.0,9.254901960784315,9.34374660845603,39,2630.0,0.2725773317214529,39,2630.0
370.0,44,1153.0,10.877358490566039,10.049471033980293,44,2716.0,0.28285100851871775,44,2716.0
375.0,43,1281.0,12.2,9.872480732813628,43,2819.0,0.2513705709275079,43,2819.0
380.0,24,1095.0,10.233644859813085,10.62861513273691,24,2347.0,0.2778856380436163,24,2347.0
385.0,26,1220.0,11.401869158878505,10.903690077482183,26,1719.0,0.324312587527099,26,1719.0
390.0,30,1360.0,12.363636363636363,12.339481411592415,30,1479.0,0.35392056207245737,30,1479.0
395.0,32,1436.0,13.174311926605505,12.353564033638627,32,1607.0,0.32795636012000184,32,1607.0
400.0,30,1512.0,13.263157894736842,13.808560287130355,30,1608.0,0.3618976710181313,30,1608.0
405.0,28,1604.0,14.194690265486726,13.309666268539093,28,1732.0,0.351637898316585,28,1732.0
410.0,32,1733.0,15.473214285714286,13.166910812597015,32,1770.0,0.35838289162482484,32,1770.0
415.0,37,1912.0,16.34188034188034,13.720397680092233,37,1949.0,0.35309580495102655,37,1949.0
420.0,39,1740.0,15.818181818181818,12.78102982002359,39,2142.0,0.31217530286664713,39,2142.0
425.0,33,853.0,8.445544554455445,10.574936147949076,33,1792.0,0.2740455111245844,33,1792.0
430.0,30,736.0,7.434343434343434,9.38167728245712,30,1958.0,0.22420959671312313,30,1958.0
435.0,27,682.0,6.82,10.112677394969317,27,1851.0,0.28569216193330743,27,1851.0
440.0,30,823.0,9.043956043956044,9.790752406109084,30,1913.0,0.3141019899131313,30,1913.0
445.0,33,919.0,9.98913043478261,10.151962654929282,33,2083.0,0.2939015411189453,33,2083.0
450.0,36,1097.0,12.188888888888888,10.133409982957561,36,2186.0,0.2961229429851331,36,2186.0
455.0,37,1230.0,12.8125,11.541802592291631,37,2372.0,0.3397416251446656,37,2372.0
460.0,30,1185.0,12.216494845360824,11.839652471565927,30,2079.0,0.352739177413608,30,2079.0
465.0,25,1144.0,11.44,13.071965595067985,25,2172.0,0.39256537091948535,25,2172.0
