step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,60.448087838657564,0,0.0,0.9925905873664912,0,0.0
10.0,0,0.0,0.0,60.58716262999679,0,0.0,0.9948742713300226,0,0.0
15.0,0,0.0,0.0,33.987701818983716,0,0.0,0.5487548871226402,0,0.0
20.0,0,0.0,0.0,36.11233471490787,0,0.0,0.8746242683039662,0,0.0
25.0,0,0.0,0.0,36.82800959162409,0,0.0,0.9936441544653445,0,0.0
30.0,0,0.0,0.0,13.02171761247562,0,0.0,0.9882866002579845,0,0.0
35.0,0,0.0,0.0,27.126338726703903,0,0.0,0.9905955388036825,0,0.0
40.0,0,0.0,0.0,27.529140200212083,0,0.0,0.9881162846802969,0,0.0
45.0,0,0.0,0.0,27.45495908775129,0,0.0,0.9854546654745387,0,0.0
50.0,0,0.0,0.0,30.732512176117282,0,0.0,0.9608372831455543,0,0.0
55.0,0,0.0,0.0,22.27971176148495,0,0.0,0.8406339119056743,0,0.0
60.0,0,0.0,0.0,23.303852109629748,0,0.0,0.9365801784117033,0,0.0
65.0,0,0.0,0.0,21.56156478326723,0,0.0,0.9058461127606715,0,0.0
70.0,1,1.0,0.1111111111111111,22.678309522527595,1,1.0,0.846232863932207,1,1.0
75.0,2,8.0,0.8,24.96758428873564,2,7.0,0.7406534032299645,2,7.0
80.0,2,18.0,1.8,22.538997917197396,2,17.0,0.7454306282120693,2,17.0
85.0,2,28.0,2.5454545454545454,23.37407399462846,2,27.0,0.7874615246648025,2,27.0
90.0,2,38.0,3.4545454545454546,21.673075230431195,2,37.0,0.7094752640610543,2,37.0
95.0,3,50.0,4.545454545454546,19.515706350601764,3,49.0,0.6040135230542506,3,49.0
100.0,3,65.0,5.909090909090909,15.839012865898297,3,64.0,0.44307088531224764,3,64.0
105.0,4,85.0,8.5,10.457401818857926,4,84.0,0.3697904949835162,4,84.0
110.0,3,63.0,7.0,6.390575377084024,3,107.0,0.3748770143765821,3,107.0
115.0,3,57.0,5.181818181818182,8.979409500994977,3,56.0,0.48471979219045264,3,56.0
120.0,4,77.0,6.416666666666667,13.069435174139521,4,76.0,0.4928619863605373,4,76.0
125.0,4,97.0,8.083333333333334,13.549103210297263,4,96.0,0.47701219679238926,4,96.0
130.0,4,117.0,7.8,17.27508369116587,4,116.0,0.5721197867930372,4,116.0
135.0,5,139.0,8.6875,14.831841370936731,5,138.0,0.47219917868956196,5,138.0
140.0,2,32.0,2.0,14.029505241703944,2,160.0,0.4568883881922046,2,160.0
145.0,2,17.0,0.85,14.53433985922976,2,42.0,0.583457501788227,2,42.0
150.0,3,29.0,1.45,13.08339816718771,3,54.0,0.5422778455766719,3,54.0
155.0,5,50.0,2.380952380952381,12.669743087191497,5,75.0,0.5404386828817754,5,75.0
160.0,3,28.0,1.4,11.242261952073704,3,98.0,0.4936903847243203,3,98.0
165.0,5,48.0,2.0,15.416866479277942,5,73.0,0.6195250573011969,5,73.0
170.0,4,55.0,2.037037037037037,17.413033696348013,4,97.0,0.6529170849726148,4,97.0
175.0,4,75.0,2.586206896551724,19.761867859858118,4,100.0,0.7322125675277084,4,100.0
180.0,3,77.0,2.8518518518518516,17.948436152801644,3,119.0,0.6452814893685364,3,119.0
185.0,5,97.0,3.5925925925925926,16.554322199826125,5,122.0,0.6123640752677586,5,122.0
190.0,3,19.0,0.6551724137931034,16.70550480592862,3,146.0,0.5806628531716855,3,146.0
195.0,3,18.0,0.5625,18.499883679022567,3,20.0,0.6356423903054451,3,20.0
200.0,5,29.0,0.8529411764705882,18.310941407556836,5,40.0,0.6326136215016597,5,40.0
205.0,6,57.0,1.6285714285714286,16.947999335277377,6,55.0,0.6371488980981708,6,55.0
210.0,9,95.0,2.638888888888889,15.962474962650553,9,93.0,0.5419082924696221,9,93.0
215.0,13,151.0,3.682926829268293,14.77368866100539,13,149.0,0.46493840195171887,13,149.0
220.0,14,130.0,3.25,11.855308559134036,14,222.0,0.37890060048405394,14,222.0
225.0,13,183.0,4.463414634146342,12.1573372099272,13,193.0,0.43974769596488056,13,193.0
230.0,14,238.0,5.804878048780488,11.239351757536753,14,261.0,0.401934494207197,14,261.0
235.0,13,276.0,6.7317073170731705,9.959646472760522,13,311.0,0.38008952949672825,13,311.0
240.0,12,168.0,3.5,12.5374175135738,12,340.0,0.43906079651534585,12,340.0
245.0,7,59.0,1.2040816326530612,13.007077985113956,7,189.0,0.5278902367097027,7,189.0
250.0,10,82.0,1.6734693877551021,12.660290289426388,10,233.0,0.47024333152429737,10,233.0
255.0,14,128.0,2.3703703703703702,14.382911049265154,14,264.0,0.49467497739845345,14,264.0
260.0,17,200.0,3.4482758620689653,13.95774126011827,17,345.0,0.45937629177172956,17,345.0
265.0,20,291.0,5.290909090909091,11.343801085932961,20,427.0,0.38757465570522165,20,427.0
270.0,20,278.0,4.87719298245614,10.42215017908604,20,535.0,0.3270282942020849,20,535.0
275.0,21,375.0,6.147540983606557,10.749124038914628,21,514.0,0.35952992514261045,21,514.0
280.0,24,453.0,7.190476190476191,10.937756445762997,24,637.0,0.34512849864265216,24,637.0
285.0,24,537.0,8.523809523809524,10.02351412426208,24,678.0,0.3864264185989269,24,678.0
290.0,20,415.0,6.484375,10.36113643712737,20,797.0,0.3653421730298039,20,797.0
295.0,7,51.0,0.7846153846153846,11.519732144779416,7,478.0,0.4534091045153661,7,478.0
300.0,15,82.0,1.2615384615384615,12.203552120251953,15,532.0,0.44461290064306636,15,532.0
305.0,23,176.0,2.550724637681159,12.099589702887878,23,580.0,0.42122102363039365,23,580.0
310.0,23,257.0,3.7794117647058822,11.681068178956139,23,698.0,0.41983606596896295,23,698.0
315.0,23,369.0,5.426470588235294,11.729378459257648,23,776.0,0.4606965628406657,23,776.0
320.0,26,496.0,7.188405797101449,11.567906020911,26,900.0,0.3953420757262504,26,900.0
325.0,27,555.0,8.043478260869565,11.967038673575745,27,1039.0,0.3779386507850235,27,1039.0
330.0,28,638.0,8.73972602739726,12.861003971968605,28,1080.0,0.38089030135167073,28,1080.0
335.0,29,776.0,10.486486486486486,12.137039485021438,29,1225.0,0.35121046678975876,29,1225.0
340.0,31,926.0,12.684931506849315,11.313010587274961,31,1368.0,0.35836010998388274,31,1368.0
345.0,32,1082.0,14.821917808219178,10.844977303580894,32,1524.0,0.35966423951571547,32,1524.0
350.0,34,1247.0,16.85135135135135,10.2679407241443,34,1689.0,0.31850760418444596,34,1689.0
355.0,32,1086.0,14.289473684210526,9.59917763298929,32,1863.0,0.3017895044497,32,1863.0
