step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.609566788130905,0,0.0,0.833601266631983,0,0.0
20.0,0,0.0,0.0,13.70411464604082,0,0.0,0.9737809083742902,0,0.0
25.0,0,0.0,0.0,13.881196242255808,0,0.0,0.9860903756520782,0,0.0
30.0,0,0.0,0.0,13.119852425933628,0,0.0,0.9357682707171145,0,0.0
35.0,0,0.0,0.0,13.053354343358821,0,0.0,0.9431131846237109,0,0.0
40.0,0,0.0,0.0,13.37357163786118,0,0.0,0.9538552098516296,0,0.0
45.0,0,0.0,0.0,13.386269990505651,0,0.0,0.9589913484625212,0,0.0
50.0,0,0.0,0.0,13.719266909476842,0,0.0,0.9834493963380252,0,0.0
55.0,0,0.0,0.0,13.099584513555985,0,0.0,0.950664917372076,0,0.0
60.0,0,0.0,0.0,13.088975651488061,0,0.0,0.9479159374259417,0,0.0
65.0,1,1.0,0.08333333333333333,12.030407434878486,1,1.0,0.8971711105355533,1,1.0
70.0,1,6.0,0.5,12.043962885939342,1,6.0,0.897836698793744,1,6.0
75.0,1,11.0,0.7857142857142857,11.474347835500174,1,11.0,0.8513611228327029,1,11.0
80.0,1,16.0,1.1428571428571428,11.444964643107474,1,19.0,0.8466902529071513,1,19.0
85.0,1,21.0,1.3125,10.672273808600343,1,21.0,0.833973776619212,1,21.0
90.0,0,0.0,0.0,10.530857975554298,0,29.0,0.8453389065974332,0,29.0
95.0,1,2.0,0.10526315789473684,10.63179851000779,1,2.0,0.8758537654416778,1,2.0
100.0,0,0.0,0.0,11.587470139708742,0,6.0,0.879034480963297,0,6.0
105.0,0,0.0,0.0,12.393657005740893,0,0.0,0.9669563300173454,0,0.0
110.0,0,0.0,0.0,12.96040245195618,0,0.0,0.9727363715643921,0,0.0
115.0,1,2.0,0.06896551724137931,12.337966916929021,1,2.0,0.8938903577033167,1,2.0
120.0,3,14.0,0.4666666666666667,11.830110627777426,3,14.0,0.8286400921496542,3,14.0
125.0,3,29.0,0.8529411764705882,11.983827113322087,3,29.0,0.832244630080187,3,29.0
130.0,3,44.0,1.2571428571428571,12.337133208539155,3,44.0,0.8548267738020987,3,44.0
135.0,4,61.0,1.605263157894737,12.204484966601798,4,61.0,0.8410214844481064,4,61.0
140.0,3,56.0,1.3658536585365855,12.211747100411536,3,80.0,0.8419125619673329,3,80.0
145.0,3,71.0,1.6511627906976745,12.294894644141198,3,71.0,0.8704958286750542,3,71.0
150.0,6,91.0,2.022222222222222,10.30126875983264,6,91.0,0.7034827664287182,6,91.0
155.0,7,61.0,1.3555555555555556,9.825461358913577,7,138.0,0.6608447597408913,7,138.0
160.0,7,55.0,1.1,10.011206275449204,7,55.0,0.7603265242926126,7,55.0
165.0,8,92.0,1.7692307692307692,10.148285641871627,8,92.0,0.7430195841112952,8,92.0
170.0,10,138.0,2.5555555555555554,9.990136294124614,10,138.0,0.6999850314209,10,138.0
175.0,7,80.0,1.4035087719298245,10.100066934350183,7,189.0,0.6974019714707775,7,189.0
180.0,4,52.0,0.8125,10.855931642802826,4,52.0,0.8622363874805005,4,52.0
185.0,4,72.0,1.0746268656716418,11.456131494141479,4,72.0,0.863676572654074,4,72.0
190.0,5,93.0,1.273972602739726,11.626605421960608,5,93.0,0.8216671710671039,5,93.0
195.0,7,126.0,1.6153846153846154,11.767295231402292,7,126.0,0.8076703366163499,7,126.0
200.0,8,156.0,1.9259259259259258,11.390231587500498,8,167.0,0.767051694362533,8,167.0
205.0,9,199.0,2.45679012345679,11.264060605937756,9,199.0,0.7967598023588786,9,199.0
210.0,10,249.0,3.0,11.396938970222253,10,249.0,0.7913936838168278,10,249.0
215.0,10,299.0,3.397727272727273,10.697277408678664,10,299.0,0.7201173578312335,10,299.0
220.0,18,375.0,3.9893617021276597,10.680257212972572,18,375.0,0.7157022395351976,18,375.0
225.0,18,465.0,4.793814432989691,10.498682223643888,18,465.0,0.6975227665479099,18,465.0
230.0,22,565.0,5.53921568627451,9.919209809131038,22,565.0,0.6401787492826027,22,565.0
235.0,28,696.0,6.6923076923076925,9.361003704448969,28,696.0,0.6040218926502751,28,696.0
240.0,33,853.0,7.898148148148148,8.618271553713098,33,853.0,0.5590165789806671,33,853.0
245.0,43,1051.0,10.00952380952381,7.6459767375862935,43,1051.0,0.5096353345907819,43,1051.0
250.0,44,1260.0,11.25,7.652289222734134,44,1277.0,0.5137407197887225,44,1277.0
255.0,43,1474.0,13.044247787610619,7.814067893507051,43,1474.0,0.5344147049139342,43,1474.0
260.0,39,1254.0,10.45,8.160502023499145,39,1690.0,0.5488146596064861,39,1690.0
265.0,10,322.0,2.639344262295082,8.539018152343143,10,1102.0,0.6180994921878292,10,1102.0
270.0,8,273.0,2.184,9.21944478502804,8,831.0,0.6597225420554519,8,831.0
275.0,10,316.0,2.393939393939394,9.982646932827905,10,500.0,0.7019303102176215,10,500.0
280.0,19,366.0,2.7111111111111112,10.038786552083065,19,533.0,0.6396387420444904,19,533.0
285.0,27,477.0,3.359154929577465,9.761391506627833,27,612.0,0.6228601512567379,27,612.0
290.0,31,567.0,3.8053691275167787,9.72108496676401,31,770.0,0.593234324589546,31,770.0
295.0,15,512.0,3.324675324675325,10.234317060055714,15,609.0,0.6747969270230607,15,609.0
300.0,20,561.0,3.5283018867924527,10.232041861740996,20,698.0,0.6279312665429858,20,698.0
305.0,34,662.0,4.036585365853658,10.005317357794919,34,780.0,0.5808463105735161,34,780.0
310.0,36,753.0,4.508982035928144,9.930468504261666,36,961.0,0.5530719764683604,36,961.0
315.0,34,891.0,5.272189349112426,9.953243557399189,34,1009.0,0.5865074113136685,34,1009.0
320.0,40,1083.0,6.446428571428571,9.708161420723059,40,1201.0,0.5526513998615437,40,1201.0
325.0,44,1295.0,7.617647058823529,9.701288657768522,44,1413.0,0.5313586028890788,44,1413.0
330.0,49,1531.0,9.392638036809815,9.365672007967568,49,1649.0,0.5099095928479218,49,1649.0
335.0,51,1781.0,11.13125,8.962838749974747,51,1899.0,0.5128237357092775,51,1899.0
340.0,54,2048.0,12.56441717791411,8.696929823635777,54,2166.0,0.4907823611677779,54,2166.0
345.0,62,2340.0,14.096385542168674,8.40356636634235,62,2458.0,0.47510160363769727,62,2458.0
350.0,62,2650.0,15.406976744186046,8.622280832076344,62,2768.0,0.49093520561253307,62,2768.0
355.0,64,2964.0,17.03448275862069,8.350576103555778,64,3082.0,0.48521942070730495,64,3082.0
360.0,65,3203.0,18.096045197740114,8.2066548650086,65,3410.0,0.48745478362835004,65,3410.0
365.0,69,3495.0,19.203296703296704,8.124002181019883,69,3592.0,0.49601916981635374,69,3592.0
370.0,68,3825.0,20.901639344262296,8.00968966960723,68,3943.0,0.4967813088271128,68,3943.0
375.0,69,4153.0,22.693989071038253,7.946499863953533,69,4250.0,0.4982547972058202,69,4250.0
380.0,71,4504.0,25.022222222222222,7.652152560790736,71,4601.0,0.4712615659198757,71,4601.0
385.0,70,4358.0,23.684782608695652,7.506257496189196,70,4966.0,0.4587542480674244,70,4966.0
390.0,51,2388.0,12.702127659574469,7.291572720967377,51,4235.0,0.4559128288200072,51,4235.0
395.0,37,1443.0,7.362244897959184,7.37593515360772,37,4457.0,0.449303081469874,37,4457.0
