step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.191114891436882,0,0.0,0.8541151775466576,0,0.0
20.0,0,0.0,0.0,14.30595821267879,0,0.0,0.9974014919983265,0,0.0
25.0,0,0.0,0.0,14.08581351940474,0,0.0,0.9812565014834619,0,0.0
30.0,0,0.0,0.0,13.65406524326311,0,0.0,0.9327895400952255,0,0.0
35.0,0,0.0,0.0,13.800354123607857,0,0.0,0.9611637990441003,0,0.0
40.0,0,0.0,0.0,13.708392120962406,0,0.0,0.9814233942614431,0,0.0
45.0,0,0.0,0.0,13.38651484609128,0,0.0,0.980931228532497,0,0.0
50.0,0,0.0,0.0,13.376342245505002,0,0.0,0.9821601751623698,0,0.0
55.0,0,0.0,0.0,12.895381796487582,0,0.0,0.932481785160628,0,0.0
60.0,0,0.0,0.0,12.812311435099838,0,0.0,0.9309612937381843,0,0.0
65.0,0,0.0,0.0,13.327472174791845,0,0.0,0.9630262326462422,0,0.0
70.0,0,0.0,0.0,12.586442232928077,0,0.0,0.9023650121344094,0,0.0
75.0,1,4.0,0.2857142857142857,12.492685461068792,1,4.0,0.8952333444836766,1,4.0
80.0,1,9.0,0.6428571428571429,11.574780898917496,1,9.0,0.8315156263353806,1,9.0
85.0,2,19.0,1.1875,11.43338461494897,2,19.0,0.8113650373562744,2,19.0
90.0,2,29.0,1.8125,11.58432706358732,2,29.0,0.8243908991571848,2,29.0
95.0,2,39.0,1.95,11.442437911979248,2,39.0,0.8150523549669874,2,39.0
100.0,0,0.0,0.0,11.32515443606632,0,47.0,0.8407978288228468,0,47.0
105.0,0,0.0,0.0,11.888141738269598,0,0.0,0.9118283608886762,0,0.0
110.0,1,3.0,0.10344827586206896,11.140664963342147,1,4.0,0.8044828042845845,1,4.0
115.0,1,8.0,0.27586206896551724,12.093586690334694,1,8.0,0.9017980863178685,1,8.0
120.0,3,16.0,0.5517241379310345,11.786550873619184,3,16.0,0.8456395643550032,3,16.0
125.0,4,32.0,0.9696969696969697,11.69036502914598,4,32.0,0.821611319392133,4,32.0
130.0,3,40.0,1.1764705882352942,11.43294470240346,3,51.0,0.8018518608667653,3,51.0
135.0,4,59.0,1.5945945945945945,11.349854186106564,4,59.0,0.8043924660217703,4,59.0
140.0,6,86.0,2.15,11.161868856415374,6,86.0,0.7679196647118662,6,86.0
145.0,5,78.0,1.8571428571428572,11.624323181828398,5,115.0,0.7897804730380814,5,115.0
150.0,4,88.0,1.9130434782608696,11.084189971713176,4,88.0,0.7762335492408488,4,88.0
155.0,11,125.0,2.717391304347826,9.92096018566459,11,125.0,0.6608341569996132,11,125.0
160.0,9,109.0,2.0961538461538463,9.525159488280856,9,181.0,0.615452645675365,9,181.0
165.0,9,85.0,1.5454545454545454,9.973161257525685,9,115.0,0.703486028478359,9,115.0
170.0,10,132.0,2.4,10.350909589870628,10,166.0,0.7138755826908934,10,166.0
175.0,11,183.0,3.05,10.454348207679974,11,213.0,0.7086490983067801,11,213.0
180.0,12,219.0,3.3181818181818183,10.398263069260075,12,275.0,0.6890830457434428,12,275.0
185.0,14,286.0,4.268656716417911,10.41944686546274,14,316.0,0.7039948092161988,14,316.0
190.0,17,364.0,4.986301369863014,10.024459490497875,17,394.0,0.6710536419072172,17,394.0
195.0,19,457.0,5.858974358974359,9.937459865960847,19,487.0,0.6714105006525872,19,487.0
200.0,17,302.0,3.775,9.385060190013212,17,587.0,0.6298876100528774,17,587.0
205.0,8,151.0,1.8875,9.896461179882738,8,243.0,0.7462522020868584,8,243.0
210.0,9,193.0,2.3536585365853657,10.47213853265815,9,228.0,0.7864176068025638,9,228.0
215.0,14,249.0,2.797752808988764,10.32582206762655,14,279.0,0.7087588960700814,14,279.0
220.0,17,332.0,3.422680412371134,10.872437084431445,17,362.0,0.7291227504112942,17,362.0
225.0,20,401.0,4.134020618556701,10.297895372232617,20,454.0,0.6841885867611333,20,454.0
230.0,23,508.0,4.980392156862745,9.725045278305409,23,538.0,0.6375054380094085,23,538.0
235.0,29,624.0,5.777777777777778,9.392833797413674,29,659.0,0.6157307272957209,29,659.0
240.0,34,779.0,6.893805309734513,9.10527705663227,34,809.0,0.5890467182428154,34,809.0
245.0,38,953.0,8.28695652173913,8.789343160415697,38,983.0,0.5603287143321147,38,983.0
250.0,40,1148.0,9.40983606557377,8.432894234949392,40,1178.0,0.5310452364876415,40,1178.0
255.0,46,1370.0,11.048387096774194,8.407166982313319,46,1400.0,0.5239597875278501,46,1400.0
260.0,46,1588.0,12.40625,8.12408723615956,46,1634.0,0.5158399052129587,46,1634.0
265.0,47,1811.0,13.82442748091603,8.29096964142568,47,1841.0,0.5478790426901998,47,1841.0
270.0,47,2046.0,16.368,7.832795383557259,47,2076.0,0.5393424244330116,47,2076.0
275.0,52,2299.0,17.549618320610687,7.552587369392834,52,2329.0,0.49587136927977016,52,2329.0
280.0,58,2577.0,19.23134328358209,7.323800919980529,58,2616.0,0.4746500666479056,58,2616.0
285.0,63,2875.0,20.246478873239436,6.856025307225797,63,2905.0,0.44511488421766304,63,2905.0
290.0,66,3183.0,21.36241610738255,7.020208493588247,66,3225.0,0.4592539552367099,66,3225.0
295.0,68,3511.0,22.7987012987013,7.178714169478605,68,3541.0,0.4524320674774286,68,3541.0
300.0,71,3856.0,24.71794871794872,6.990511265412086,71,3886.0,0.4354849721599148,71,3886.0
305.0,76,4223.0,26.229813664596275,6.778717119093105,76,4253.0,0.4130712234746217,76,4253.0
310.0,80,4618.0,28.158536585365855,6.681910165888356,80,4648.0,0.39819038820627134,80,4648.0
315.0,81,4976.0,29.79640718562874,6.465036693804409,81,5053.0,0.3774391786244557,81,5053.0
320.0,86,5392.0,31.167630057803468,6.383082873521645,86,5422.0,0.37316743227668336,86,5422.0
325.0,88,5825.0,33.285714285714285,6.441125472300515,88,5860.0,0.38831945550259506,88,5860.0
330.0,91,6270.0,35.42372881355932,6.1913679085809665,91,6300.0,0.3532253478965688,91,6300.0
335.0,95,6738.0,36.81967213114754,6.115565638329357,95,6768.0,0.35609644084857234,95,6768.0
340.0,98,7210.0,37.74869109947644,6.11256207282937,98,7256.0,0.35764343424593203,98,7256.0
345.0,107,7729.0,39.433673469387756,5.629531880558523,107,7759.0,0.32447967695661917,107,7759.0
350.0,109,8256.0,41.28,5.5976615914184364,109,8318.0,0.3344001427637376,109,8318.0
355.0,108,8774.0,42.8,5.759958290416651,108,8812.0,0.36131553818724976,108,8812.0
360.0,109,9319.0,44.80288461538461,5.939128592825591,109,9349.0,0.36738312763364284,109,9349.0
365.0,113,9875.0,45.717592592592595,6.160999441702999,113,9905.0,0.3774774288711911,113,9905.0
370.0,113,10440.0,47.67123287671233,6.333295591112135,113,10470.0,0.3815680167174453,113,10470.0
375.0,115,11013.0,49.16517857142857,6.424835907810122,115,11043.0,0.3837713798886917,115,11043.0
380.0,114,11570.0,52.11711711711712,6.055098852059426,114,11617.0,0.3737938236458071,114,11617.0
385.0,125,12151.0,53.29385964912281,5.287120293987645,125,12181.0,0.3167947852137336,125,12181.0
390.0,134,12787.0,54.41276595744681,5.091386234253891,134,12847.0,0.29981049910962293,134,12847.0
395.0,137,13462.0,55.62809917355372,5.186180732519981,137,13492.0,0.3103698671687961,137,13492.0
